antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
{'tortillas flat bread'},"['packaged cheese', 'packaged vegetables fruits']",0.056455,0.11461,0.013885,0.24594810025684175,2.145956725040064,0.00741469245,1.1741764728682171,0.5659585695075173
"{'fresh vegetables', 'packaged cheese', 'tortillas flat bread'}",['fresh fruits'],0.01694,0.555995,0.013535,0.7989964580873672,1.4370569125394421,0.004116444699999999,2.208941174743025,0.3093741336196002
"{'fresh vegetables', 'tortillas flat bread', 'fresh fruits'}",['packaged cheese'],0.02869,0.230995,0.013535,0.4717671662600209,2.042326311218948,0.00690775345,1.4558068921148135,0.5254370687792272
"{'packaged cheese', 'tortillas flat bread', 'fresh fruits'}",['fresh vegetables'],0.01799,0.44436,0.013535,0.7523624235686494,1.6931371490877878,0.0055409636000000005,2.2437628731762076,0.4168800639274467
"{'fresh vegetables', 'tortillas flat bread'}","['fresh fruits', 'packaged cheese']",0.036525,0.1559,0.013535,0.3705681040383299,2.376960256820589,0.0078407525,1.341050565463245,0.601255462337419
"{'packaged cheese', 'tortillas flat bread'}","['fresh fruits', 'fresh vegetables']",0.02443,0.31756,0.013535,0.5540319279574294,1.7446527521017425,0.0057770092,1.5302440752638824,0.4375083663307229
"{'tortillas flat bread', 'fresh fruits'}","['fresh vegetables', 'packaged cheese']",0.039205,0.13585,0.013535,0.3452365769672236,2.541307154709044,0.00820900075,1.3197896669263733,0.6312498688781142
{'tortillas flat bread'},"['fresh fruits', 'fresh vegetables', 'packaged cheese']",0.056455,0.10457,0.013535,0.23974847223452309,2.292707968198557,0.00763150065,1.1778075640726933,0.5975703873833784
"{'packaged cheese', 'tortillas flat bread', 'fresh fruits'}",['packaged vegetables fruits'],0.01799,0.365415,0.011495,0.6389660922734853,1.7486038949509062,0.004921184150000001,1.7576880908391073,0.43595807941102277
"{'packaged cheese', 'tortillas flat bread', 'packaged vegetables fruits'}",['fresh fruits'],0.013885,0.555995,0.011495,0.8278718041051495,1.4889914551482468,0.0037750094249999998,2.579501851464436,0.3330285754543948
"{'tortillas flat bread', 'fresh fruits', 'packaged vegetables fruits'}",['packaged cheese'],0.02319,0.230995,0.011495,0.49568779646399314,2.1458810643693287,0.00613822595,1.5248589952971356,0.5466681834116814
"{'packaged cheese', 'tortillas flat bread'}","['fresh fruits', 'packaged vegetables fruits']",0.02443,0.26987,0.011495,0.4705280392959476,1.7435359220956297,0.0049020758999999995,1.3789776497873987,0.43713201908889043
"{'tortillas flat bread', 'fresh fruits'}","['packaged cheese', 'packaged vegetables fruits']",0.039205,0.11461,0.011495,0.2932023976533606,2.5582619112936094,0.007001714950000001,1.2526782731865755,0.6339641739657741
"{'tortillas flat bread', 'packaged vegetables fruits'}","['fresh fruits', 'packaged cheese']",0.028715,0.1559,0.011495,0.4003134250391781,2.5677576974931244,0.0070183315,1.4075686120789779,0.628605563161135
{'tortillas flat bread'},"['fresh fruits', 'packaged cheese', 'packaged vegetables fruits']",0.056455,0.090715,0.011495,0.20361349747586574,2.244540566343667,0.006373684675,1.1417634491770463,0.5876503249774179
"{'fresh vegetables', 'packaged cheese', 'tortillas flat bread'}",['packaged vegetables fruits'],0.01694,0.365415,0.01082,0.6387249114521841,1.7479438760099726,0.0046298699,1.7565146895424832,0.435272772146483
"{'fresh vegetables', 'tortillas flat bread', 'packaged vegetables fruits'}",['packaged cheese'],0.02156,0.230995,0.01082,0.5018552875695733,2.1725807379794944,0.0058397478,1.543738156424581,0.5516106366005231
"{'packaged cheese', 'tortillas flat bread', 'packaged vegetables fruits'}",['fresh vegetables'],0.013885,0.44436,0.01082,0.7792581922938423,1.7536641288456258,0.0046500614,2.517148907014682,0.43581669372021653
"{'fresh vegetables', 'tortillas flat bread'}","['packaged cheese', 'packaged vegetables fruits']",0.036525,0.11461,0.01082,0.29623545516769334,2.5847260724866357,0.006633869749999999,1.2580770180898657,0.6363546608258508
"{'packaged cheese', 'tortillas flat bread'}","['fresh vegetables', 'packaged vegetables fruits']",0.02443,0.234555,0.01082,0.4428980761358985,1.888248283498107,0.005089821349999999,1.373976587068332,0.48218849241119505
"{'tortillas flat bread', 'packaged vegetables fruits'}","['fresh vegetables', 'packaged cheese']",0.028715,0.13585,0.01082,0.37680654710081835,2.773695598828254,0.006919067249999999,1.3866480720871752,0.6583754211994082
"{'tortillas flat bread', 'chips pretzels'}",['fresh fruits'],0.014955,0.555995,0.01099,0.7348712805081913,1.3217228221624138,0.0026750947749999993,1.6746771185372007,0.24710720573215195
"{'tortillas flat bread', 'fresh fruits'}",['chips pretzels'],0.039205,0.169435,0.01099,0.28032138757811503,1.6544479451005698,0.004347300825,1.1540776475279106,0.4117098589036687
"{'tortillas flat bread', 'yogurt'}",['fresh fruits'],0.020885,0.555995,0.016715,0.8003351687814221,1.4394646872389536,0.005103044425,2.223751660671463,0.31180944354888945
"{'tortillas flat bread', 'fresh fruits'}",['yogurt'],0.039205,0.263675,0.016715,0.42634868001530424,1.6169476818632949,0.006377621625000001,1.2835758837261007,0.3971198852819588
{'tortillas flat bread'},"['fresh fruits', 'yogurt']",0.056455,0.188225,0.016715,0.29607652112301835,1.572992541495648,0.006088757625000002,1.1532148370659285,0.38606433946042756
"{'fresh vegetables', 'tortillas flat bread'}",['yogurt'],0.036525,0.263675,0.014595,0.3995893223819302,1.5154615431191056,0.0049642706249999995,1.2263689295485638,0.35302942012505206
"{'tortillas flat bread', 'yogurt'}",['fresh vegetables'],0.020885,0.44436,0.014595,0.6988269092650228,1.5726593511230147,0.005314541400000001,1.844919141494436,0.3719015524113191
{'tortillas flat bread'},"['fresh vegetables', 'yogurt']",0.056455,0.14466,0.014595,0.25852448853068816,1.7871179906725296,0.0064282197,1.1535647324414715,0.46679263428358786
"{'tortillas flat bread', 'yogurt'}",['packaged vegetables fruits'],0.020885,0.365415,0.01276,0.6109648072779507,1.6719751714569755,0.0051283077250000005,1.6311763353846152,0.4104778234653305
"{'tortillas flat bread', 'packaged vegetables fruits'}",['yogurt'],0.028715,0.263675,0.01276,0.44436705554588196,1.6852832295283284,0.0051885723750000005,1.325200399561266,0.41864944797380294
{'tortillas flat bread'},"['packaged vegetables fruits', 'yogurt']",0.056455,0.12791,0.01276,0.22602072447081747,1.7670293524416971,0.005538840950000001,1.126761436091086,0.460050601039025
"{'packaged cheese', 'tortillas flat bread'}",['yogurt'],0.02443,0.263675,0.010535,0.4312320916905444,1.6354682533063218,0.00409341975,1.2945965994962214,0.3982844069998842
"{'tortillas flat bread', 'yogurt'}",['packaged cheese'],0.020885,0.230995,0.010535,0.5044290160402202,2.1837226608377676,0.0057106694249999986,1.5517554999999996,0.5536289308229908
"{'fresh vegetables', 'tortillas flat bread', 'yogurt'}",['fresh fruits'],0.014595,0.555995,0.01256,0.8605686879068174,1.5477993289630614,0.004445252974999999,3.184399496314496,0.3591634051045066
"{'fresh vegetables', 'tortillas flat bread', 'fresh fruits'}",['yogurt'],0.02869,0.263675,0.01256,0.4377831997211572,1.6603136426326244,0.00499516425,1.3096816026038438,0.4094513183554654
"{'tortillas flat bread', 'yogurt', 'fresh fruits'}",['fresh vegetables'],0.016715,0.44436,0.01256,0.7514208794495961,1.6910182722333158,0.0051325226,2.235264163658243,0.4155868689087136
"{'fresh vegetables', 'tortillas flat bread'}","['fresh fruits', 'yogurt']",0.036525,0.188225,0.01256,0.3438740588637919,1.8269308479946442,0.005685081874999999,1.2372243636553306,0.4697931002311662
"{'tortillas flat bread', 'yogurt'}","['fresh fruits', 'fresh vegetables']",0.020885,0.31756,0.01256,0.6013885563801772,1.8937793058955068,0.0059277594,1.7120431711711712,0.48202240415276876
"{'tortillas flat bread', 'fresh fruits'}","['fresh vegetables', 'yogurt']",0.039205,0.14466,0.01256,0.32036730008927433,2.2146225638688946,0.0068886047,1.2585327340964534,0.5708353896685147
{'tortillas flat bread'},"['fresh fruits', 'fresh vegetables', 'yogurt']",0.056455,0.11842,0.01256,0.22247807988663537,1.8787204854470139,0.005874598900000001,1.13383298553366,0.4957080397402222
"{'tortillas flat bread', 'yogurt', 'fresh fruits'}",['packaged vegetables fruits'],0.016715,0.365415,0.011075,0.6625785222853724,1.813222014108267,0.004967088275,1.8806894104609926,0.45611959432386384
"{'tortillas flat bread', 'yogurt', 'packaged vegetables fruits'}",['fresh fruits'],0.01276,0.555995,0.011075,0.8679467084639498,1.5610692694429802,0.003980503799999999,3.3623167952522253,0.3640588262893665
"{'tortillas flat bread', 'fresh fruits', 'packaged vegetables fruits'}",['yogurt'],0.02319,0.263675,0.011075,0.47757654161276414,1.8112317876657407,0.00496037675,1.4094409203466778,0.45852268970703763
"{'tortillas flat bread', 'yogurt'}","['fresh fruits', 'packaged vegetables fruits']",0.020885,0.26987,0.011075,0.5302848934642087,1.9649642178241697,0.00543876505,1.5544103007135572,0.5015599601284567
"{'tortillas flat bread', 'fresh fruits'}","['packaged vegetables fruits', 'yogurt']",0.039205,0.12791,0.011075,0.28248947838285937,2.2085019027664714,0.00606028845,1.215438622467117,0.5695329125545335
"{'tortillas flat bread', 'packaged vegetables fruits'}","['fresh fruits', 'yogurt']",0.028715,0.188225,0.011075,0.3856869232108654,2.0490738382832534,0.0056701191249999994,1.3214353245464854,0.5271106202877478
"{'tortillas flat bread', 'fresh fruits'}",['packaged vegetables fruits'],0.039205,0.365415,0.02319,0.5915061854355312,1.6187244241082912,0.008863904925,1.5534751748360913,0.39782640584530493
"{'tortillas flat bread', 'packaged vegetables fruits'}",['fresh fruits'],0.028715,0.555995,0.02319,0.8075918509489813,1.4525163912426935,0.007224603574999999,2.3076205565610857,0.3207499455089195
{'tortillas flat bread'},"['fresh fruits', 'packaged vegetables fruits']",0.056455,0.26987,0.02319,0.41076963953591356,1.5221018991955888,0.007954489149999999,1.239124880505035,0.36353725831580386
"{'fresh vegetables', 'tortillas flat bread'}",['packaged vegetables fruits'],0.036525,0.365415,0.02156,0.590280629705681,1.6153705504855602,0.008213217124999998,1.5488284079518873,0.3953885580378038
"{'tortillas flat bread', 'packaged vegetables fruits'}",['fresh vegetables'],0.028715,0.44436,0.02156,0.7508270938533866,1.6896820007502626,0.0088002026,2.2299374703004884,0.4202398496194859
{'tortillas flat bread'},"['fresh vegetables', 'packaged vegetables fruits']",0.056455,0.234555,0.02156,0.38189708617482954,1.628177127645241,0.008318197474999999,1.2383779187562687,0.40890069834039117
"{'fresh vegetables', 'tortillas flat bread', 'fresh fruits'}",['packaged vegetables fruits'],0.02869,0.365415,0.018335,0.6390728476821192,1.748896043353774,0.00785124365,1.7582079816513763,0.4408589692153906
"{'fresh vegetables', 'tortillas flat bread', 'packaged vegetables fruits'}",['fresh fruits'],0.02156,0.555995,0.018335,0.8504174397031541,1.5295415241200983,0.006347747800000001,2.9682938914728703,0.3538380641805029
"{'tortillas flat bread', 'fresh fruits', 'packaged vegetables fruits'}",['fresh vegetables'],0.02319,0.44436,0.018335,0.790642518326865,1.779283730144174,0.008030291600000001,2.6540250463439756,0.4483738797170525
"{'fresh vegetables', 'tortillas flat bread'}","['fresh fruits', 'packaged vegetables fruits']",0.036525,0.26987,0.018335,0.5019849418206708,1.86009909149098,0.00847799825,1.4660801676745463,0.47992343583644026
"{'tortillas flat bread', 'fresh fruits'}","['fresh vegetables', 'packaged vegetables fruits']",0.039205,0.234555,0.018335,0.467669940058666,1.9938604594174756,0.009139271225,1.4379142896502155,0.5187999402588859
"{'tortillas flat bread', 'packaged vegetables fruits'}","['fresh fruits', 'fresh vegetables']",0.028715,0.31756,0.018335,0.6385164548145569,2.010695474286928,0.0092162646,1.8878867630057803,0.5175202391540834
{'tortillas flat bread'},"['fresh fruits', 'fresh vegetables', 'packaged vegetables fruits']",0.056455,0.18658,0.018335,0.3247719422548933,1.7406578532259263,0.0078016261,1.2046596563483738,0.4509637161825798
"{'tortillas flat bread', 'fresh fruits'}",['eggs'],0.039205,0.13649,0.010575,0.26973600306083406,1.9762327134649722,0.00522390955,1.1824627855396437,0.5141437233500621
"{'tortillas flat bread', 'eggs'}",['fresh fruits'],0.01349,0.555995,0.010575,0.7839140103780577,1.4099299640789176,0.003074627449999999,2.0547607032590043,0.29472069470106815
{'eggs'},['fresh fruits'],0.13649,0.555995,0.095325,0.6984028133929225,1.2561314641191423,0.01943724244999999,1.4721788521802501,0.23613505625705997
{'eggs'},['water seltzer sparkling water'],0.13649,0.193005,0.028445,0.2084035460473295,1.079783145759589,0.0021017475500000014,1.0194525202461937,0.0855671841407278
{'eggs'},['fresh vegetables'],0.13649,0.44436,0.08431,0.6177009304710968,1.390091210890037,0.0236593036,1.453417087006516,0.324979148629318
{'eggs'},['packaged vegetables fruits'],0.13649,0.365415,0.06865,0.5029672503480108,1.3764274875087525,0.01877450665,1.2767468551002357,0.3167091572756841
{'eggs'},['milk'],0.13649,0.243325,0.047795,0.3501721737856253,1.439113012578343,0.014583570749999997,1.1644238203957382,0.3533572737913615
{'eggs'},['packaged cheese'],0.13649,0.230995,0.045435,0.33288152978240165,1.4410767756116005,0.013906492450000002,1.1527262912525398,0.3544538521982862
{'eggs'},['soy lactosefree'],0.13649,0.168355,0.03017,0.2210418345666349,1.3129508156374026,0.007191226049999999,1.067637566309255,0.27603252562777414
{'eggs'},['chips pretzels'],0.13649,0.169435,0.027735,0.20320169975822405,1.1992899917857824,0.004608816849999999,1.0423779766447518,0.19243936202567924
{'eggs'},['yogurt'],0.13649,0.263675,0.049905,0.36563118177155834,1.3866736769567019,0.013915999249999998,1.1607206704394524,0.32292596451607575
{'bread'},['eggs'],0.163865,0.13649,0.03651,0.22280535806914228,1.6323932747391185,0.014144066149999999,1.1110601558635311,0.46332532900313544
{'eggs'},['bread'],0.13649,0.163865,0.03651,0.26749212396512567,1.6323932747391185,0.014144066149999999,1.1414689552910582,0.4486369862144465
"{'fresh fruits', 'eggs'}",['water seltzer sparkling water'],0.095325,0.193005,0.020935,0.21961709939680044,1.1378829532747878,0.0025367983749999996,1.0341013358650357,0.13394311554787697
"{'water seltzer sparkling water', 'eggs'}",['fresh fruits'],0.028445,0.555995,0.020935,0.7359817191070486,1.323720031847496,0.005119722224999998,1.6817206691078554,0.25171322977583377
"{'fresh vegetables', 'water seltzer sparkling water'}",['eggs'],0.083355,0.13649,0.01793,0.21510407294103534,1.5759694698588567,0.0065528760500000015,1.1001585945739396,0.39870390548023416
"{'fresh vegetables', 'eggs'}",['water seltzer sparkling water'],0.08431,0.193005,0.01793,0.21266753647254183,1.1018757880497492,0.001657748450000003,1.0249736132871348,0.10096942186240648
"{'water seltzer sparkling water', 'eggs'}",['fresh vegetables'],0.028445,0.44436,0.01793,0.6303392511865002,1.4185328364085432,0.005290179800000001,1.5031079220161674,0.3036845880857914
"{'water seltzer sparkling water', 'eggs'}",['packaged vegetables fruits'],0.028445,0.365415,0.01528,0.5371770082615573,1.470046408225052,0.004885770325,1.3711181409039117,0.3291109271419238
"{'water seltzer sparkling water', 'packaged vegetables fruits'}",['eggs'],0.073715,0.13649,0.01528,0.2072848131316557,1.518681318277205,0.005218639650000001,1.0893067451013947,0.3687137419993344
"{'eggs', 'packaged vegetables fruits'}",['water seltzer sparkling water'],0.06865,0.193005,0.01528,0.2225782957028405,1.1532255418400585,0.0020302067499999993,1.0380402239085629,0.14266058291783273
"{'yogurt', 'eggs'}",['water seltzer sparkling water'],0.049905,0.193005,0.01116,0.2236248872858431,1.1586481556739103,0.0015280854749999996,1.0394395528455285,0.14411740065382253
"{'water seltzer sparkling water', 'eggs'}",['yogurt'],0.028445,0.263675,0.01116,0.3923360871857971,1.4879533030655052,0.003659764625,1.2117306696557706,0.33753714231051357
"{'packaged cheese', 'water seltzer sparkling water'}",['eggs'],0.048255,0.13649,0.010365,0.21479639415604598,1.5737152476814857,0.0037786750499999994,1.0997275019794142,0.38304485707451263
"{'packaged cheese', 'eggs'}",['water seltzer sparkling water'],0.045435,0.193005,0.010365,0.22812809508088475,1.1819802340917838,0.0015958178249999982,1.0455037874251496,0.16129039251503477
"{'water seltzer sparkling water', 'eggs'}",['packaged cheese'],0.028445,0.230995,0.010365,0.36438741430831423,1.5774688383225361,0.0037943472249999987,1.209864337665929,0.376790872320712
"{'fresh vegetables', 'water seltzer sparkling water', 'fresh fruits'}",['eggs'],0.063235,0.13649,0.01467,0.23199177670593818,1.69969797571938,0.006039054850000001,1.1243499402862143,0.43944872048033773
"{'fresh vegetables', 'fresh fruits', 'eggs'}",['water seltzer sparkling water'],0.066145,0.193005,0.01467,0.22178547131302445,1.1491177498667104,0.0019036842750000012,1.036982695968917,0.13895857769855832
"{'fresh vegetables', 'water seltzer sparkling water', 'eggs'}",['fresh fruits'],0.01793,0.555995,0.01467,0.8181818181818181,1.4715632661837212,0.004701009649999999,2.442027499999999,0.3263011349043912
